,Int,IntYds,IntAvg,IntLong,IntTd,Solo,Ast,Tot,Sack,SackYds,SId,TId,PId,Player
2,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T12,P446,/players/aaron-jones-jonesaa02
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P446,/players/aaron-jones-jonesaa02
0,0,0,0.00,0,0,3,10,0.0,0.0,0,S2,T12,P447,/players/kingsley-keke-kekeki01
1,0,0,0.00,0,0,12,21,4.0,27.0,2,S1,T12,P447,/players/kingsley-keke-kekeki01
0,0,0,0.00,0,0,22,28,0.0,0.0,--,S4,T12,P448,/players/kevin-king-kingke04
1,1,0,0.00,0,0,14,17,0.0,0.0,--,S3,T12,P448,/players/kevin-king-kingke04
2,5,54,10.80,39,0,56,66,1.0,2.0,15,S2,T12,P448,/players/kevin-king-kingke04
3,0,0,0.00,0,0,45,57,0.0,0.0,5,S1,T12,P448,/players/kevin-king-kingke04
0,0,0,0.00,0,0,96,148,2.5,16.0,--,S5,T8,P449,/players/christian-kirksey-kirksch01
1,0,0,0.00,0,0,86,138,3.5,13.5,--,S4,T8,P449,/players/christian-kirksey-kirksch01
2,2,17,8.50,13,0,29,43,0.0,0.0,--,S3,T8,P449,/players/christian-kirksey-kirksch01
3,0,0,0.00,0,0,6,11,0.0,0.0,0,S2,T8,P449,/players/christian-kirksey-kirksch01
4,2,18,9.00,10,0,46,77,2.0,11.0,4,S1,T12,P449,/players/christian-kirksey-kirksch01
0,0,0,0.00,0,0,19,26,0.0,0.0,--,S3,T12,P450,/players/tyler-lancaster-lancaty01
1,0,0,0.00,0,0,17,30,1.5,9.0,0,S2,T12,P450,/players/tyler-lancaster-lancaty01
2,0,0,0.00,0,0,8,23,0.0,0.0,1,S1,T12,P450,/players/tyler-lancaster-lancaty01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T12,P451,/players/allen-lazard-lazaral01
1,0,0,0.00,0,0,4,6,0.0,0.0,0,S2,T12,P451,/players/allen-lazard-lazaral01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P451,/players/allen-lazard-lazaral01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T15,P452,/players/marcedes-lewis-lewisma04
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T15,P452,/players/marcedes-lewis-lewisma04
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T12,P452,/players/marcedes-lewis-lewisma04
3,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T12,P452,/players/marcedes-lewis-lewisma04
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P452,/players/marcedes-lewis-lewisma04
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T12,P453,/players/corey-linsley-linslco01
1,0,0,0.00,0,0,2,2,0.0,0.0,--,S4,T12,P453,/players/corey-linsley-linslco01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T12,P453,/players/corey-linsley-linslco01
3,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T12,P453,/players/corey-linsley-linslco01
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P453,/players/corey-linsley-linslco01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P454,/players/jordan-love-lovejo03
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T16,P455,/players/john-lovett-lovetjo02
1,0,0,0.00,0,0,3,4,0.0,0.0,0,S1,T12,P455,/players/john-lovett-lovetjo02
0,0,0,0.00,0,0,6,8,2.0,19.0,--,S5,T12,P456,/players/dean-lowry-lowryde01
1,0,0,0.00,0,0,18,32,2.0,21.0,--,S4,T12,P456,/players/dean-lowry-lowryde01
2,0,0,0.00,0,0,31,44,3.0,23.0,--,S3,T12,P456,/players/dean-lowry-lowryde01
3,1,7,7.00,7,0,23,47,0.0,0.0,3,S2,T12,P456,/players/dean-lowry-lowryde01
4,0,0,0.00,0,0,14,36,3.0,19.0,2,S1,T12,P456,/players/dean-lowry-lowryde01
0,0,0,0.00,0,0,17,24,1.0,3.0,0,S1,T12,P457,/players/kamal-martin-martika02
0,0,0,0.00,0,0,18,21,0.0,0.0,--,S3,T22,P458,/players/parry-nickerson-nickepa01
1,0,0,0.00,0,0,4,6,0.0,0.0,0,S2,T15,P458,/players/parry-nickerson-nickepa01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P458,/players/parry-nickerson-nickepa01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P459,/players/yosuah-nijman-nijmayo01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P459,/players/yosuah-nijman-nijmayo01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T12,P460,/players/lucas-patrick-patrilu01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T12,P460,/players/lucas-patrick-patrilu01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T12,P460,/players/lucas-patrick-patrilu01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P460,/players/lucas-patrick-patrilu01
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P460,/players/lucas-patrick-patrilu01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T12,P461,/players/brian-price-pricebr02
1,0,0,0.00,0,0,5,8,0.0,0.0,--,S4,T9,P461,/players/brian-price-pricebr02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T9,P461,/players/brian-price-pricebr02
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T8,P461,/players/brian-price-pricebr02
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P461,/players/brian-price-pricebr02
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P462,/players/randy-ramsey-ramsera03
1,0,0,0.00,0,0,5,11,0.0,0.0,0,S1,T12,P462,/players/randy-ramsey-ramsera03
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T27,P463,/players/will-redmond-redmowi01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T27,P463,/players/will-redmond-redmowi01
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T12,P463,/players/will-redmond-redmowi01
3,0,0,0.00,0,0,25,36,0.0,0.0,1,S2,T12,P463,/players/will-redmond-redmowi01
4,0,0,0.00,0,0,21,28,0.0,0.0,1,S1,T12,P463,/players/will-redmond-redmowi01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T12,P464,/players/aaron-rodgers-rodgeaa01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T12,P464,/players/aaron-rodgers-rodgeaa01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T12,P464,/players/aaron-rodgers-rodgeaa01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P464,/players/aaron-rodgers-rodgeaa01
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P464,/players/aaron-rodgers-rodgeaa01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T23,P466,/players/anthony-rush-rushan01
1,0,0,0.00,0,0,1,5,0.5,1.5,0,S1,T28,P466,/players/anthony-rush-rushan01
0,1,0,0.00,0,0,1,1,0.0,0.0,--,S5,T7,P467,/players/keivarae-russell-russeke03
1,0,0,0.00,0,0,9,9,0.0,0.0,--,S4,T7,P467,/players/keivarae-russell-russeke03
2,0,0,0.00,0,0,9,12,0.0,0.0,--,S3,T7,P467,/players/keivarae-russell-russeke03
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P467,/players/keivarae-russell-russeke03
0,0,0,0.00,0,0,3,3,0.0,0.0,0,S1,T12,P468,/players/stanford-samuels-samuest02
0,2,37,18.50,28,0,42,55,0.0,0.0,5,S2,T12,P469,/players/darnell-savage-savagda03
1,4,13,3.25,9,0,56,75,1.0,10.0,12,S1,T12,P469,/players/darnell-savage-savagda03
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S3,T12,P470,/players/jk-scott-scottjk01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P470,/players/jk-scott-scottjk01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P470,/players/jk-scott-scottjk01
0,0,0,0.00,0,0,11,13,1.0,1.0,0,S1,T12,P471,/players/vernon-scott-scottve01
0,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T12,P472,/players/darrius-shepherd-shephda01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P472,/players/darrius-shepherd-shephda01
0,1,22,22.00,22,0,22,38,4.5,31.5,--,S5,T32,P473,/players/preston-smith-smithpr01
1,2,26,13.00,18,0,31,42,8.0,40.5,--,S4,T32,P473,/players/preston-smith-smithpr01
2,1,3,3.00,3,0,30,53,4.0,32.5,--,S3,T32,P473,/players/preston-smith-smithpr01
3,1,5,5.00,5,0,36,56,12.0,88.0,4,S2,T12,P473,/players/preston-smith-smithpr01
4,0,0,0.00,0,0,29,42,4.0,24.0,3,S1,T12,P473,/players/preston-smith-smithpr01
0,0,0,0.00,0,0,10,20,1.0,9.0,--,S5,T3,P474,/players/zadarius-smith-smithza01
1,0,0,0.00,0,0,15,24,3.5,22.0,--,S4,T3,P474,/players/zadarius-smith-smithza01
2,0,0,0.00,0,0,26,45,8.5,61.0,--,S3,T3,P474,/players/zadarius-smith-smithza01
3,0,0,0.00,0,0,41,55,13.5,112.5,0,S2,T12,P474,/players/zadarius-smith-smithza01
4,0,0,0.00,0,0,35,52,12.5,81.5,2,S1,T12,P474,/players/zadarius-smith-smithza01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T12,P475,/players/equanimeous-st-brown-stbroeq01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P475,/players/equanimeous-st-brown-stbroeq01
2,0,0,0.00,0,0,2,2,0.0,0.0,0,S1,T12,P475,/players/equanimeous-st-brown-stbroeq01
0,0,0,0.00,0,0,0,1,0.0,0.0,0,S2,T12,P476,/players/jace-sternberger-sternja01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P476,/players/jace-sternberger-sternja01
0,0,0,0.00,0,0,7,7,0.0,0.0,--,S3,T24,P477,/players/chandon-sullivan-sullich02
1,1,7,7.00,7,0,27,30,0.0,0.0,6,S2,T12,P477,/players/chandon-sullivan-sullich02
2,1,7,7.00,7t,1,32,41,0.0,0.0,6,S1,T12,P477,/players/chandon-sullivan-sullich02
0,0,0,0.00,0,0,2,4,0.0,0.0,0,S2,T12,P478,/players/ty-summers-summety01
1,0,0,0.00,0,0,27,39,0.0,0.0,1,S1,T12,P478,/players/ty-summers-summety01
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T12,P479,/players/lane-taylor-taylola03
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T12,P479,/players/lane-taylor-taylola03
2,0,0,0.00,0,0,2,2,0.0,0.0,--,S3,T12,P479,/players/lane-taylor-taylola03
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P479,/players/lane-taylor-taylola03
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P479,/players/lane-taylor-taylola03
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P480,/players/malik-taylor-tayloma03
1,0,0,0.00,0,0,3,4,0.0,0.0,0,S1,T12,P480,/players/malik-taylor-tayloma03
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T11,P481,/players/robert-tonyan-tonyaro01
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T12,P481,/players/robert-tonyan-tonyaro01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P481,/players/robert-tonyan-tonyaro01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P481,/players/robert-tonyan-tonyaro01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T17,P482,/players/billy-turner-turnebi02
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T10,P482,/players/billy-turner-turnebi02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T10,P482,/players/billy-turner-turnebi02
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P482,/players/billy-turner-turnebi02
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P482,/players/billy-turner-turnebi02
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S3,T12,P483,/players/marquez-valdesscantling-valdema01
1,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T12,P483,/players/marquez-valdesscantling-valdema01
2,0,0,0.00,0,0,2,3,0.0,0.0,0,S1,T12,P483,/players/marquez-valdesscantling-valdema01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T3,P484,/players/ricky-wagner-wagneri01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T11,P484,/players/ricky-wagner-wagneri01
2,0,0,0.00,0,0,2,2,0.0,0.0,--,S3,T11,P484,/players/ricky-wagner-wagneri01
3,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T11,P484,/players/ricky-wagner-wagneri01
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P484,/players/ricky-wagner-wagneri01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P485,/players/dexter-williams-willide18
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P485,/players/dexter-williams-willide18
0,0,0,0.00,0,0,3,3,0.0,0.0,--,S4,T12,P486,/players/jamaal-williams-willija32
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T12,P486,/players/jamaal-williams-willija32
2,0,0,0.00,0,0,3,5,0.0,0.0,0,S2,T12,P486,/players/jamaal-williams-willija32
3,0,0,0.00,0,0,2,2,0.0,0.0,0,S1,T12,P486,/players/jamaal-williams-willija32
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T10,P487,/players/juwann-winfree-winfrju01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T12,P487,/players/juwann-winfree-winfrju01
0,0,0,0.00,0,0,8,19,0.0,0.0,--,S5,T10,P488,/players/billy-winn-winnbi01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T10,P488,/players/billy-winn-winnbi01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T10,P488,/players/billy-winn-winnbi01
3,0,0,0.00,0,0,2,6,0.0,0.0,2,S1,T12,P488,/players/billy-winn-winnbi01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P489,/players/cam-akers-akersca01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T29,P490,/players/brian-allen-allenbr06
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P490,/players/brian-allen-allenbr06
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P490,/players/brian-allen-allenbr06
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P491,/players/tremayne-anchrum-anchrtr01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T14,P492,/players/austin-blythe-blythau01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T29,P492,/players/austin-blythe-blythau01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T29,P492,/players/austin-blythe-blythau01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P492,/players/austin-blythe-blythau01
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P492,/players/austin-blythe-blythau01
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T15,P493,/players/blake-bortles-bortlbl01
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T15,P493,/players/blake-bortles-bortlbl01
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T15,P493,/players/blake-bortles-bortlbl01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P493,/players/blake-bortles-bortlbl01
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P493,/players/blake-bortles-bortlbl01
0,0,0,0.00,0,0,14,19,0.0,0.0,--,S5,T29,P494,/players/michael-brockers-brockmi01
1,0,0,0.00,0,0,39,55,4.5,18.0,--,S4,T29,P494,/players/michael-brockers-brockmi01
2,0,0,0.00,0,0,33,54,1.0,3.0,--,S3,T29,P494,/players/michael-brockers-brockmi01
3,0,0,0.00,0,0,34,63,3.0,20.5,1,S2,T29,P494,/players/michael-brockers-brockmi01
4,0,0,0.00,0,0,21,51,5.0,35.0,0,S1,T29,P494,/players/michael-brockers-brockmi01
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S5,T29,P495,/players/malcolm-brown-brownma16
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T29,P495,/players/malcolm-brown-brownma16
2,0,0,0.00,0,0,2,2,0.0,0.0,--,S3,T29,P495,/players/malcolm-brown-brownma16
3,0,0,0.00,0,0,3,4,0.0,0.0,0,S2,T29,P495,/players/malcolm-brown-brownma16
4,0,0,0.00,0,0,3,3,0.0,0.0,0,S1,T29,P495,/players/malcolm-brown-brownma16
0,0,0,0.00,0,0,7,8,0.0,0.0,1,S1,T29,P496,/players/terrell-burgess-burgete01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P497,/players/raymond-calais-calaira01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P498,/players/marquise-copeland-copelma01
1,0,0,0.00,0,0,1,1,0.0,0.0,0,S1,T29,P498,/players/marquise-copeland-copelma01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T8,P499,/players/austin-corbett-corbeau01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T8,P499,/players/austin-corbett-corbeau01
2,0,0,0.00,0,0,2,2,0.0,0.0,0,S1,T29,P499,/players/austin-corbett-corbeau01
0,0,0,0.00,0,0,36,47,8.0,54.0,--,S5,T29,P500,/players/aaron-donald-donalaa01
1,0,0,0.00,0,0,32,41,11.0,95.0,--,S4,T29,P500,/players/aaron-donald-donalaa01
2,0,0,0.00,0,0,41,59,20.5,183.5,--,S3,T29,P500,/players/aaron-donald-donalaa01
3,0,0,0.00,0,0,29,48,12.5,69.5,2,S2,T29,P500,/players/aaron-donald-donalaa01
4,0,0,0.00,0,0,27,45,13.5,86.0,1,S1,T29,P500,/players/aaron-donald-donalaa01
0,0,0,0.00,0,0,26,31,2.0,21.0,--,S4,T29,P501,/players/samson-ebukam-ebukasa01
1,1,25,25.00,25t,1,25,40,3.0,11.0,--,S3,T29,P501,/players/samson-ebukam-ebukasa01
2,0,0,0.00,0,0,26,48,4.5,32.0,4,S2,T29,P501,/players/samson-ebukam-ebukasa01
3,0,0,0.00,0,0,18,31,4.5,20.0,1,S1,T29,P501,/players/samson-ebukam-ebukasa01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P502,/players/david-edwards-edwarda05
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P502,/players/david-edwards-edwarda05
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P503,/players/bobby-evans-evansbo02
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P503,/players/bobby-evans-evansbo02
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S4,T29,P504,/players/gerald-everett-everege01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T29,P504,/players/gerald-everett-everege01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P504,/players/gerald-everett-everege01
3,0,0,0.00,0,0,1,1,0.0,0.0,0,S1,T29,P504,/players/gerald-everett-everege01
0,0,0,0.00,0,0,23,33,7.0,49.5,--,S5,T6,P505,/players/leonard-floyd-floydle01
1,0,0,0.00,0,0,24,34,4.5,31.0,--,S4,T6,P505,/players/leonard-floyd-floydle01
2,1,19,19.00,19t,1,34,47,4.0,32.0,--,S3,T6,P505,/players/leonard-floyd-floydle01
3,0,0,0.00,0,0,27,40,3.0,18.0,1,S2,T6,P505,/players/leonard-floyd-floydle01
4,0,0,0.00,0,0,31,55,10.5,71.0,1,S1,T29,P505,/players/leonard-floyd-floydle01
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T18,P506,/players/kai-forbath-forbaka01
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T18,P506,/players/kai-forbath-forbaka01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T18,P506,/players/kai-forbath-forbaka01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T19,P506,/players/kai-forbath-forbaka01
4,0,0,0.00,0,0,1,1,0.0,0.0,0,S1,T29,P506,/players/kai-forbath-forbaka01
0,0,0,0.00,0,0,3,5,0.0,0.0,--,S5,T29,P507,/players/morgan-fox-foxmo01
1,0,0,0.00,0,0,14,19,2.5,13.5,--,S4,T29,P507,/players/morgan-fox-foxmo01
2,0,0,0.00,0,0,12,18,2.0,9.0,0,S2,T29,P507,/players/morgan-fox-foxmo01
3,0,0,0.00,0,0,21,27,6.0,56.0,2,S1,T29,P507,/players/morgan-fox-foxmo01
0,3,45,15.00,37,0,42,60,0.0,0.0,5,S1,T29,P508,/players/jordan-fuller-fullejo03
0,0,0,0.00,0,0,6,13,0.5,2.0,0,S2,T29,P509,/players/greg-gaines-gainegr02
1,0,0,0.00,0,0,9,18,1.5,4.0,0,S1,T29,P509,/players/greg-gaines-gainegr02
0,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T30,P510,/players/matt-gay-gayma02
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P510,/players/matt-gay-gayma02
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P511,/players/jake-gervase-gervaja01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P511,/players/jake-gervase-gervaja01
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T29,P512,/players/jared-goff-goffja01
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T29,P512,/players/jared-goff-goffja01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T29,P512,/players/jared-goff-goffja01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P512,/players/jared-goff-goffja01
4,0,0,0.00,0,0,1,1,0.0,0.0,0,S1,T29,P512,/players/jared-goff-goffja01
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S5,T29,P513,/players/rob-havenstein-havenro01
1,0,0,0.00,0,0,2,2,0.0,0.0,--,S4,T29,P513,/players/rob-havenstein-havenro01
2,0,0,0.00,0,0,2,2,0.0,0.0,--,S3,T29,P513,/players/rob-havenstein-havenro01
3,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T29,P513,/players/rob-havenstein-havenro01
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P513,/players/rob-havenstein-havenro01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T29,P514,/players/johnny-hekker-hekkejo01
1,0,0,0.00,0,0,2,3,0.0,0.0,--,S4,T29,P514,/players/johnny-hekker-hekkejo01
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T29,P514,/players/johnny-hekker-hekkejo01
3,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T29,P514,/players/johnny-hekker-hekkejo01
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P514,/players/johnny-hekker-hekkejo01
0,0,0,0.00,0,0,1,1,0.0,0.0,0,S2,T29,P515,/players/darrell-henderson-hendeda01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P515,/players/darrell-henderson-hendeda01
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S5,T29,P516,/players/tyler-higbee-higbety01
1,0,0,0.00,0,0,2,2,0.0,0.0,--,S4,T29,P516,/players/tyler-higbee-higbety01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T29,P516,/players/tyler-higbee-higbety01
3,0,0,0.00,0,0,2,2,0.0,0.0,0,S2,T29,P516,/players/tyler-higbee-higbety01
4,0,0,0.00,0,0,1,1,0.0,0.0,0,S1,T29,P516,/players/tyler-higbee-higbety01
0,0,0,0.00,0,0,35,40,0.0,0.0,--,S5,T29,P517,/players/troy-hill-hilltr04
1,0,0,0.00,0,0,16,18,0.0,0.0,--,S4,T29,P517,/players/troy-hill-hilltr04
2,2,7,3.50,7,0,29,34,0.0,0.0,--,S3,T29,P517,/players/troy-hill-hilltr04
3,2,6,3.00,6,0,32,43,1.0,2.0,8,S2,T29,P517,/players/troy-hill-hilltr04
4,3,119,39.67,84t,2,55,77,0.0,0.0,10,S1,T29,P517,/players/troy-hill-hilltr04
0,0,0,0.00,0,0,12,21,1.0,7.0,2,S2,T10,P518,/players/justin-hollins-holliju01
1,0,0,0.00,0,0,18,28,3.0,37.0,1,S1,T29,P518,/players/justin-hollins-holliju01
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P519,/players/brycen-hopkins-hopkibr02
0,0,0,0.00,0,0,1,3,0.0,0.0,0,S1,T29,P520,/players/juju-hughes-hugheju01
0,0,0,0.00,0,0,2,3,0.0,0.0,0,S1,T29,P522,/players/van-jefferson-jeffeva01
0,1,69,69.00,69,0,56,75,0.0,0.0,--,S4,T29,P523,/players/john-johnson-johnsjo19
1,4,46,11.50,35,0,82,119,0.0,0.0,--,S3,T29,P523,/players/john-johnson-johnsjo19
2,2,0,0.00,0,0,24,51,0.0,0.0,2,S2,T29,P523,/players/john-johnson-johnsjo19
3,1,0,0.00,0,0,73,105,0.0,0.0,8,S1,T29,P523,/players/john-johnson-johnsjo19
0,0,0,0.00,0,0,2,3,0.0,0.0,0,S1,T29,P524,/players/xavier-jones-jonesxa01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T29,P525,/players/sebastian-joseph-josepse01
1,0,0,0.00,0,0,25,44,2.0,10.0,1,S2,T29,P525,/players/sebastian-joseph-josepse01
2,0,0,0.00,0,0,35,55,1.0,10.0,3,S1,T29,P525,/players/sebastian-joseph-josepse01
0,0,0,0.00,0,0,2,4,0.0,0.0,--,S3,T29,P526,/players/micah-kiser-kisermi01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P526,/players/micah-kiser-kisermi01
2,0,0,0.00,0,0,44,77,0.0,0.0,3,S1,T29,P526,/players/micah-kiser-kisermi01
0,0,0,0.00,0,0,4,4,0.0,0.0,--,S4,T29,P527,/players/cooper-kupp-kuppco01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T29,P527,/players/cooper-kupp-kuppco01
2,0,0,0.00,0,0,3,3,0.0,0.0,0,S2,T29,P527,/players/cooper-kupp-kuppco01
3,0,0,0.00,0,0,3,3,0.0,0.0,0,S1,T29,P527,/players/cooper-kupp-kuppco01
0,0,0,0.00,0,0,3,5,2.0,3.0,0,S1,T29,P528,/players/terrell-lewis-lewiste02
0,0,0,0.00,0,0,9,10,0.0,0.0,2,S2,T29,P529,/players/david-long-longda03
1,0,0,0.00,0,0,6,7,0.0,0.0,0,S1,T29,P529,/players/david-long-longda03
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T29,P530,/players/jake-mcquaide-mcquaja02
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T29,P530,/players/jake-mcquaide-mcquaja02
2,0,0,0.00,0,0,1,2,0.0,0.0,--,S3,T29,P530,/players/jake-mcquaide-mcquaja02
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P530,/players/jake-mcquaide-mcquaja02
4,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P530,/players/jake-mcquaide-mcquaja02
0,0,0,0.00,0,0,0,0,0.0,0.0,0,S1,T29,P531,/players/derrick-moncrief-moncrde01
