,Rec,Yds,Avg,YPG,Long,TD,20+,Tar,YAC,SId,TId,PId,Player
1,0,0,0.00,0.0,0,0,--,0,0,S4,T2,P114,/players/sharrod-neasman-neasmsh01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T20,P114,/players/sharrod-neasman-neasmsh01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T2,P114,/players/sharrod-neasman-neasmsh01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T2,P114,/players/sharrod-neasman-neasmsh01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T2,P115,/players/isaiah-oliver-oliveis01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T2,P115,/players/isaiah-oliver-oliveis01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T2,P115,/players/isaiah-oliver-oliveis01
0,1,7,7.00,0.9,7,0,0,2,3,S2,T2,P116,/players/qadree-ollison-ollisqa01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T2,P116,/players/qadree-ollison-ollisqa01
0,11,129,11.73,21.5,41,0,--,17,115,S3,T11,P118,/players/brandon-powell-powelbr01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T2,P118,/players/brandon-powell-powelbr01
2,12,69,5.75,4.6,13,2,0,18,34,S1,T2,P118,/players/brandon-powell-powelbr01
0,64,821,12.83,51.3,75t,10,--,92,364,S3,T2,P120,/players/calvin-ridley-ridleca01
1,63,866,13.75,66.6,36,7,12,93,138,S2,T2,P120,/players/calvin-ridley-ridleca01
2,90,"1,374",15.27,91.6,63,9,23,143,275,S1,T2,P120,/players/calvin-ridley-ridleca01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T2,P122,/players/chris-rowland-rowlach02
0,0,0,0.00,0.0,0,0,--,0,0,S5,T2,P123,/players/matt-ryan-ryanma01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T2,P123,/players/matt-ryan-ryanma01
2,1,5,5.00,0.3,5t,1,--,1,4,S3,T2,P123,/players/matt-ryan-ryanma01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T2,P123,/players/matt-ryan-ryanma01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T2,P123,/players/matt-ryan-ryanma01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T2,P124,/players/matt-schaub-schauma01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T2,P124,/players/matt-schaub-schauma01
2,1,-7,-7.00,-2.3,-7,0,--,1,0,S3,T2,P124,/players/matt-schaub-schauma01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T2,P124,/players/matt-schaub-schauma01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T2,P124,/players/matt-schaub-schauma01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T2,P125,/players/deadrin-senat-senatde01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T2,P125,/players/deadrin-senat-senatde01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T2,P125,/players/deadrin-senat-senatde01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T2,P126,/players/kendall-sheffield-sheffke01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T2,P126,/players/kendall-sheffield-sheffke01
0,27,152,5.63,10.9,20,0,--,32,160,S3,T2,P127,/players/ito-smith-smithit01
1,11,87,7.91,12.4,11,0,0,14,72,S2,T2,P127,/players/ito-smith-smithit01
2,17,75,4.41,5.4,17,0,0,26,81,S1,T2,P127,/players/ito-smith-smithit01
0,3,20,6.67,1.2,14,0,--,3,22,S5,T9,P128,/players/keith-smith-smithke17
1,5,26,5.20,1.6,12,0,--,5,22,S4,T9,P128,/players/keith-smith-smithke17
2,5,23,4.60,1.4,8,0,--,7,18,S3,T23,P128,/players/keith-smith-smithke17
3,0,0,0.00,0.0,0,0,0,0,0,S2,T23,P128,/players/keith-smith-smithke17
4,11,59,5.36,3.7,13,0,0,15,44,S1,T2,P128,/players/keith-smith-smithke17
0,5,23,4.60,1.9,11,0,--,8,20,S5,T30,P129,/players/luke-stocker-stocklu01
1,3,18,6.00,2.0,8t,1,--,3,14,S4,T30,P129,/players/luke-stocker-stocklu01
2,15,165,11.00,10.3,31,2,--,21,64,S3,T31,P129,/players/luke-stocker-stocklu01
3,8,53,6.62,3.5,18,0,0,14,36,S2,T2,P129,/players/luke-stocker-stocklu01
4,7,63,9.00,3.9,25,0,1,11,52,S1,T2,P129,/players/luke-stocker-stocklu01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T27,P130,/players/pita-taumoepenu-taumopi01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T27,P130,/players/pita-taumoepenu-taumopi01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T1,P130,/players/pita-taumoepenu-taumopi01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T2,P130,/players/pita-taumoepenu-taumopi01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T2,P131,/players/aj-terrell-terreaj01
0,1,15,15.00,1.7,15,0,--,3,0,S5,T18,P132,/players/laquon-treadwell-treadla01
1,20,200,10.00,12.5,25,0,--,35,58,S4,T18,P132,/players/laquon-treadwell-treadla01
2,35,302,8.63,20.1,22,1,--,53,120,S3,T18,P132,/players/laquon-treadwell-treadla01
3,9,184,20.44,14.2,58t,1,3,16,57,S2,T18,P132,/players/laquon-treadwell-treadla01
4,6,49,8.17,9.8,14,2,0,7,13,S1,T2,P132,/players/laquon-treadwell-treadla01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T2,P133,/players/jacob-tuiotimariner-tuiotja01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T2,P133,/players/jacob-tuiotimariner-tuiotja01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T2,P133,/players/jacob-tuiotimariner-tuiotja01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T2,P134,/players/mykal-walker-walkemy01
0,3,115,38.33,11.5,93t,1,1,5,63,S2,T2,P137,/players/olamide-zaccheaus-zacchol01
1,20,274,13.70,24.9,51t,1,2,32,63,S1,T2,P137,/players/olamide-zaccheaus-zacchol01
0,42,587,13.98,36.7,52,2,--,78,131,S5,T22,P138,/players/robby-anderson-anderro05
1,63,941,14.94,58.8,69t,7,--,114,273,S4,T22,P138,/players/robby-anderson-anderro05
2,50,752,15.04,53.7,76t,6,--,94,185,S3,T22,P138,/players/robby-anderson-anderro05
3,52,779,14.98,48.7,92t,5,13,96,193,S2,T22,P138,/players/robby-anderson-anderro05
4,95,"1,096",11.54,68.5,75t,3,16,136,497,S1,T5,P138,/players/robby-anderson-anderro05
0,0,0,0.00,0.0,0,0,--,0,0,S5,T21,P139,/players/eli-apple-appleel01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T21,P139,/players/eli-apple-appleel01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T21,P139,/players/eli-apple-appleel01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T20,P139,/players/eli-apple-appleel01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P139,/players/eli-apple-appleel01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T5,P140,/players/alex-armah-armahal01
1,1,5,5.00,0.3,5,0,--,1,5,S3,T5,P140,/players/alex-armah-armahal01
2,2,6,3.00,0.4,4,0,0,2,7,S2,T5,P140,/players/alex-armah-armahal01
3,5,18,3.60,1.1,14,0,0,9,20,S1,T5,P140,/players/alex-armah-armahal01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T5,P141,/players/reggie-bonnafon-bonnare01
1,6,57,9.50,3.6,32,0,1,9,52,S2,T5,P141,/players/reggie-bonnafon-bonnare01
2,2,18,9.00,9.0,15,1,0,2,20,S1,T5,P141,/players/reggie-bonnafon-bonnare01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T5,P142,/players/tre-boston-bostotr01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T26,P142,/players/tre-boston-bostotr01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T1,P142,/players/tre-boston-bostotr01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P142,/players/tre-boston-bostotr01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P142,/players/tre-boston-bostotr01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T18,P143,/players/teddy-bridgewater-bridgte01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T18,P143,/players/teddy-bridgewater-bridgte01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T22,P143,/players/teddy-bridgewater-bridgte01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T20,P143,/players/teddy-bridgewater-bridgte01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P143,/players/teddy-bridgewater-bridgte01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P144,/players/derrick-brown-brownde15
0,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P145,/players/brian-burns-burnsbr01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P145,/players/brian-burns-burnsbr01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T22,P146,/players/juston-burris-burriju01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T22,P146,/players/juston-burris-burriju01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T22,P146,/players/juston-burris-burriju01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T8,P146,/players/juston-burris-burriju01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P146,/players/juston-burris-burriju01
0,17,144,8.47,9.0,35,0,--,25,118,S3,T22,P147,/players/trenton-cannon-cannotr01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T22,P147,/players/trenton-cannon-cannotr01
2,3,16,5.33,1.1,19,0,0,3,13,S1,T5,P147,/players/trenton-cannon-cannotr01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T5,P148,/players/jermaine-carter-carteje03
1,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P148,/players/jermaine-carter-carteje03
2,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P148,/players/jermaine-carter-carteje03
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P149,/players/joseph-charlton-charljo02
0,14,106,7.57,10.6,23,0,--,20,72,S5,T29,P151,/players/pharoh-cooper-coopeph01
1,11,84,7.64,5.2,26,0,--,19,54,S4,T29,P151,/players/pharoh-cooper-coopeph01
2,0,0,0.00,0.0,0,0,--,1,0,S3,T29,P151,/players/pharoh-cooper-coopeph01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T7,P151,/players/pharoh-cooper-coopeph01
4,5,73,14.60,4.6,32,0,1,8,35,S1,T5,P151,/players/pharoh-cooper-coopeph01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P152,/players/dennis-daley-daleyde01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P152,/players/dennis-daley-daleyde01
0,3,25,8.33,3.1,10,0,--,5,15,S5,T27,P153,/players/mike-davis-davismi08
1,15,131,8.73,21.8,23,0,--,18,168,S4,T28,P153,/players/mike-davis-davismi08
2,34,214,6.29,14.3,18,1,--,42,235,S3,T28,P153,/players/mike-davis-davismi08
3,7,22,3.14,3.1,7,0,0,8,27,S2,T6,P153,/players/mike-davis-davismi08
4,59,373,6.32,24.9,23,2,4,70,418,S1,T5,P153,/players/mike-davis-davismi08
0,0,0,0.00,0.0,0,0,--,0,0,S4,T24,P154,/players/rasul-douglas-douglra01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T24,P154,/players/rasul-douglas-douglra01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T24,P154,/players/rasul-douglas-douglra01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P154,/players/rasul-douglas-douglra01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T5,P155,/players/corn-elder-elderco01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P155,/players/corn-elder-elderco01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P155,/players/corn-elder-elderco01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P156,/players/sam-franklin-franksa01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P157,/players/will-grier-grierwi01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P157,/players/will-grier-grierwi01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P158,/players/yetur-grossmatos-grossye01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T19,P159,/players/woodrow-hamilton-hamilwo01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T20,P159,/players/woodrow-hamilton-hamilwo01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T20,P159,/players/woodrow-hamilton-hamilwo01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P159,/players/woodrow-hamilton-hamilwo01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P159,/players/woodrow-hamilton-hamilwo01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P160,/players/myles-hartsfield-hartsmy01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T5,P161,/players/marquis-haynes-haynema02
1,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P161,/players/marquis-haynes-haynema02
2,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P161,/players/marquis-haynes-haynema02
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P162,/players/mike-horton-hortomi02
0,0,0,0.00,0.0,0,0,--,0,0,S3,T5,P163,/players/donte-jackson-jacksdo04
1,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P163,/players/donte-jackson-jacksdo04
2,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P163,/players/donte-jackson-jacksdo04
0,0,0,0.00,0.0,0,0,--,0,0,S3,T20,P164,/players/natrell-jamerson-jamerna01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P164,/players/natrell-jamerson-jamerna01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P164,/players/natrell-jamerson-jamerna01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P166,/players/clay-johnston-johnscl07
0,13,209,16.08,26.1,42,2,--,21,49,S3,T20,P169,/players/keith-kirkwood-kirkwke01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T20,P169,/players/keith-kirkwood-kirkwke01
2,1,13,13.00,13.0,13,0,0,2,9,S1,T5,P169,/players/keith-kirkwood-kirkwke01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T9,P170,/players/austin-larkin-larkiau01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P170,/players/austin-larkin-larkiau01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P172,/players/greg-little-littlgr02
1,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P172,/players/greg-little-littlgr02
0,0,0,0.00,0.0,0,0,--,0,0,S5,T20,P173,/players/chris-manhertz-manhech01
1,2,17,8.50,1.1,11,0,--,4,9,S4,T5,P173,/players/chris-manhertz-manhech01
2,2,52,26.00,3.2,50t,1,--,5,45,S3,T5,P173,/players/chris-manhertz-manhech01
3,1,11,11.00,0.7,11,0,0,1,9,S2,T5,P173,/players/chris-manhertz-manhech01
4,6,52,8.67,3.2,17,0,0,8,33,S1,T5,P173,/players/chris-manhertz-manhech01
0,80,651,8.14,40.7,37,5,--,113,593,S4,T5,P174,/players/christian-mccaffrey-mccafch01
1,107,867,8.10,54.2,38,6,--,124,855,S3,T5,P174,/players/christian-mccaffrey-mccafch01
2,116,"1,005",8.66,62.8,28,4,7,142,987,S2,T5,P174,/players/christian-mccaffrey-mccafch01
3,17,149,8.76,49.7,24,1,1,19,123,S1,T5,P174,/players/christian-mccaffrey-mccafch01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T18,P175,/players/marken-michel-michema01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T24,P175,/players/marken-michel-michema01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P175,/players/marken-michel-michema01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T4,P176,/players/john-miller-millejo11
1,0,0,0.00,0.0,0,0,--,0,0,S4,T4,P176,/players/john-miller-millejo11
2,0,0,0.00,0.0,0,0,--,0,0,S3,T4,P176,/players/john-miller-millejo11
3,0,0,0.00,0.0,0,0,0,0,0,S2,T7,P176,/players/john-miller-millejo11
4,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P176,/players/john-miller-millejo11
0,55,788,14.33,49.2,82,2,--,82,421,S3,T5,P177,/players/dj-moore-mooredj02
1,87,"1,175",13.51,78.3,52t,4,13,135,390,S2,T5,P177,/players/dj-moore-mooredj02
2,66,"1,193",18.08,79.5,74t,4,19,118,350,S1,T5,P177,/players/dj-moore-mooredj02
0,0,0,0.00,0.0,0,0,--,0,0,S4,T5,P178,/players/taylor-moton-motonta01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T5,P178,/players/taylor-moton-motonta01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P178,/players/taylor-moton-motonta01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P178,/players/taylor-moton-motonta01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P181,/players/chris-orr-orrch01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P183,/players/troy-pride-pridetr01
0,38,397,10.45,24.8,41t,5,--,77,195,S5,T23,P185,/players/seth-roberts-roberse01
1,43,455,10.58,30.3,29,1,--,65,104,S4,T23,P185,/players/seth-roberts-roberse01
2,45,494,10.98,32.9,44,2,--,64,211,S3,T23,P185,/players/seth-roberts-roberse01
3,21,271,12.90,16.9,33t,2,3,35,70,S2,T3,P185,/players/seth-roberts-roberse01
4,4,31,7.75,4.4,12,0,0,6,22,S1,T5,P185,/players/seth-roberts-roberse01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P187,/players/bravvion-roy-roybr03
0,15,115,7.67,12.8,23,0,--,26,41,S4,T5,P188,/players/curtis-samuel-samuecu01
1,39,494,12.67,38.0,53t,5,--,65,111,S3,T5,P188,/players/curtis-samuel-samuecu01
2,54,627,11.61,39.2,44,6,8,105,153,S2,T5,P188,/players/curtis-samuel-samuecu01
3,77,851,11.05,56.7,44,3,12,97,315,S1,T5,P188,/players/curtis-samuel-samuecu01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T10,P189,/players/michael-schofield-schofmi01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T26,P189,/players/michael-schofield-schofmi01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T26,P189,/players/michael-schofield-schofmi01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T26,P189,/players/michael-schofield-schofmi01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P189,/players/michael-schofield-schofmi01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P192,/players/joey-slye-slyejo01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P192,/players/joey-slye-slyejo01
0,9,59,6.56,8.4,12,0,0,11,46,S1,T5,P193,/players/rodney-smith-smithro20
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P195,/players/tommy-stevens-steveto02
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P197,/players/sam-tecklenburg-tecklsa01
0,36,333,9.25,20.8,31,2,--,49,158,S3,T5,P198,/players/ian-thomas-thomaia01
1,16,136,8.50,8.5,19,1,0,30,77,S2,T5,P198,/players/ian-thomas-thomaia01
2,20,145,7.25,9.1,21,1,1,31,78,S1,T5,P198,/players/ian-thomas-thomaia01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P199,/players/stantley-thomasoliver-thomast03
0,0,0,0.00,0.0,0,0,--,0,0,S4,T21,P200,/players/colin-thompson-thompco02
1,0,0,0.00,0.0,0,0,--,0,0,S3,T6,P200,/players/colin-thompson-thompco02
0,0,0,0.00,0.0,0,0,--,0,0,S5,T5,P201,/players/shaq-thompson-thompsh02
1,0,0,0.00,0.0,0,0,--,1,0,S4,T5,P201,/players/shaq-thompson-thompsh02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T5,P201,/players/shaq-thompson-thompsh02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P201,/players/shaq-thompson-thompsh02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P201,/players/shaq-thompson-thompsh02
0,0,0,0.00,0.0,0,0,--,0,0,S4,T14,P202,/players/phillip-walker-walkeph01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T14,P202,/players/phillip-walker-walkeph01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T14,P202,/players/phillip-walker-walkeph01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T18,P203,/players/stephen-weatherly-weathst02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T18,P203,/players/stephen-weatherly-weathst02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T18,P203,/players/stephen-weatherly-weathst02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T18,P203,/players/stephen-weatherly-weathst02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T5,P203,/players/stephen-weatherly-weathst02
0,1,23,23.00,1.4,23,0,--,2,8,S3,T18,P205,/players/brandon-zylstra-zylstbr01
1,8,106,13.25,13.2,40,0,2,12,10,S2,T5,P205,/players/brandon-zylstra-zylstbr01
2,3,35,11.67,2.2,28,0,1,4,15,S1,T5,P205,/players/brandon-zylstra-zylstbr01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T30,P207,/players/devante-bond-bondde01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T30,P207,/players/devante-bond-bondde01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T30,P207,/players/devante-bond-bondde01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T30,P207,/players/devante-bond-bondde01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T6,P207,/players/devante-bond-bondde01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T6,P209,/players/deon-bush-bushde02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T6,P209,/players/deon-bush-bushde02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T6,P209,/players/deon-bush-bushde02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T6,P209,/players/deon-bush-bushde02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T6,P209,/players/deon-bush-bushde02
0,0,0,0.00,0.0,0,0,--,0,0,S5,T19,P210,/players/deandre-carter-cartede03
1,0,0,0.00,0.0,0,0,--,0,0,S4,T27,P210,/players/deandre-carter-cartede03
2,2,21,10.50,3.0,11,0,--,2,14,S3,T24,P210,/players/deandre-carter-cartede03
3,11,162,14.73,10.1,46,0,4,14,57,S2,T13,P210,/players/deandre-carter-cartede03
4,1,8,8.00,0.9,8,0,0,2,4,S1,T13,P210,/players/deandre-carter-cartede03
0,53,353,6.66,22.1,70,1,--,71,303,S4,T6,P211,/players/tarik-cohen-cohenta01
1,71,725,10.21,45.3,70t,5,--,91,520,S3,T6,P211,/players/tarik-cohen-cohenta01
2,79,456,5.77,28.5,31,3,2,104,429,S2,T6,P211,/players/tarik-cohen-cohenta01
3,6,41,6.83,13.7,20,0,1,9,61,S1,T6,P211,/players/tarik-cohen-cohenta01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T6,P212,/players/rashaad-coward-cowarra01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T6,P212,/players/rashaad-coward-cowarra01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T6,P212,/players/rashaad-coward-cowarra01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T6,P212,/players/rashaad-coward-cowarra01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T13,P213,/players/xavier-crawford-crawfxa01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T6,P213,/players/xavier-crawford-crawfxa01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T6,P214,/players/james-daniels-danieja04
1,0,0,0.00,0.0,0,0,0,0,0,S2,T6,P214,/players/james-daniels-danieja04
2,0,0,0.00,0.0,0,0,0,0,0,S1,T6,P214,/players/james-daniels-danieja04
0,0,0,0.00,0.0,0,0,--,0,0,S5,T23,P215,/players/mario-edwards-edwarma04
1,0,0,0.00,0.0,0,0,--,0,0,S4,T23,P215,/players/mario-edwards-edwarma04
2,0,0,0.00,0.0,0,0,--,0,0,S3,T21,P215,/players/mario-edwards-edwarma04
3,0,0,0.00,0.0,0,0,0,0,0,S2,T20,P215,/players/mario-edwards-edwarma04
4,0,0,0.00,0.0,0,0,0,0,0,S1,T6,P215,/players/mario-edwards-edwarma04
0,0,0,0.00,0.0,0,0,--,0,0,S5,T16,P217,/players/nick-foles-folesni01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T24,P217,/players/nick-foles-folesni01
2,1,10,10.00,2.0,15,0,--,1,2,S3,T24,P217,/players/nick-foles-folesni01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T15,P217,/players/nick-foles-folesni01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T6,P217,/players/nick-foles-folesni01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T6,P218,/players/kyle-fuller-fulleky01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T6,P218,/players/kyle-fuller-fulleky01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T6,P218,/players/kyle-fuller-fulleky01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T6,P218,/players/kyle-fuller-fulleky01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T6,P218,/players/kyle-fuller-fulleky01
0,54,752,13.93,47.0,88t,4,--,95,182,S5,T5,P219,/players/ted-ginn-ginnte01
1,53,787,14.85,52.5,54t,4,--,70,302,S4,T20,P219,/players/ted-ginn-ginnte01
2,17,209,12.29,41.8,42,2,--,30,48,S3,T20,P219,/players/ted-ginn-ginnte01
3,30,421,14.03,26.3,45,2,7,56,48,S2,T20,P219,/players/ted-ginn-ginnte01
4,3,40,13.33,6.7,29,0,1,6,10,S1,T6,P219,/players/ted-ginn-ginnte01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T6,P221,/players/trevis-gipson-gipsotr01
0,65,923,14.20,57.7,42,6,--,95,325,S5,T28,P222,/players/jimmy-graham-grahaji01
1,57,520,9.12,32.5,33,10,--,96,211,S4,T28,P222,/players/jimmy-graham-grahaji01
2,55,636,11.56,39.8,54,2,--,89,261,S3,T12,P222,/players/jimmy-graham-grahaji01
3,38,447,11.76,27.9,48,3,7,60,246,S2,T12,P222,/players/jimmy-graham-grahaji01
4,50,456,9.12,28.5,30,8,4,76,198,S1,T6,P222,/players/jimmy-graham-grahaji01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T6,P223,/players/arlington-hambright-hambrar01
0,17,123,7.24,7.7,13,1,--,31,41,S5,T16,P224,/players/demetrius-harris-harride04
1,18,224,12.44,14.0,51,1,--,35,129,S4,T16,P224,/players/demetrius-harris-harride04
2,12,164,13.67,10.9,35,3,--,25,75,S3,T16,P224,/players/demetrius-harris-harride04
3,0,0,0.00,0.0,0,0,0,0,0,S2,T6,P224,/players/demetrius-harris-harride04
4,7,45,6.43,3.0,9,0,0,14,25,S1,T6,P224,/players/demetrius-harris-harride04
0,1,13,13.00,0.8,13t,1,--,1,0,S5,T21,P225,/players/dwayne-harris-harridw02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T21,P225,/players/dwayne-harris-harridw02
2,6,40,6.67,2.7,13,0,--,6,47,S3,T23,P225,/players/dwayne-harris-harridw02
3,1,7,7.00,2.3,7,0,0,1,7,S2,T23,P225,/players/dwayne-harris-harridw02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T6,P225,/players/dwayne-harris-harridw02
0,0,0,0.00,0.0,0,0,--,0,0,S5,T8,P227,/players/jp-holtz-holtzjp01
